# BVec Raw Data (Entire Vector): 278528 elements
# Format: index,byte_value,hex_value,as_int8,interpretation
256492,2,0x2,2,weight
256493,2,0x2,2,weight
256494,2,0x2,2,weight
256495,2,0x2,2,weight
256496,1,0x1,1,weight
256497,1,0x1,1,weight
256498,1,0x1,1,weight
256499,1,0x1,1,weight
256500,1,0x1,1,weight
256501,1,0x1,1,weight
256502,1,0x1,1,weight
256503,1,0x1,1,weight
256504,2,0x2,2,weight
256505,2,0x2,2,weight
256506,2,0x2,2,weight
256507,2,0x2,2,weight
256508,2,0x2,2,weight
256509,2,0x2,2,weight
256510,2,0x2,2,weight
256511,2,0x2,2,weight
256512,1,0x1,1,weight
256513,1,0x1,1,weight
256514,1,0x1,1,weight
256515,1,0x1,1,weight
256516,1,0x1,1,weight
256517,1,0x1,1,weight
256518,1,0x1,1,weight
256519,1,0x1,1,weight
256520,2,0x2,2,weight
256521,2,0x2,2,weight
256522,2,0x2,2,weight
256523,2,0x2,2,weight
256524,2,0x2,2,weight
256525,2,0x2,2,weight
256526,2,0x2,2,weight
256527,2,0x2,2,weight
256528,1,0x1,1,weight
256529,1,0x1,1,weight
256530,1,0x1,1,weight
256531,1,0x1,1,weight
256532,1,0x1,1,weight
256533,1,0x1,1,weight
256534,1,0x1,1,weight
256535,1,0x1,1,weight
256536,2,0x2,2,weight
256537,2,0x2,2,weight
256538,2,0x2,2,weight
256539,2,0x2,2,weight
256540,2,0x2,2,weight
256541,2,0x2,2,weight
256542,2,0x2,2,weight
256543,2,0x2,2,weight
256544,1,0x1,1,weight
256545,1,0x1,1,weight
256546,1,0x1,1,weight
256547,1,0x1,1,weight
256548,1,0x1,1,weight
256549,1,0x1,1,weight
256550,1,0x1,1,weight
256551,1,0x1,1,weight
256552,2,0x2,2,weight
256553,2,0x2,2,weight
256554,2,0x2,2,weight
256555,2,0x2,2,weight
256556,2,0x2,2,weight
256557,2,0x2,2,weight
256558,2,0x2,2,weight
256559,2,0x2,2,weight
256560,1,0x1,1,weight
256561,1,0x1,1,weight
256562,1,0x1,1,weight
256563,1,0x1,1,weight
256564,1,0x1,1,weight
256565,1,0x1,1,weight
256566,1,0x1,1,weight
256567,1,0x1,1,weight
256568,2,0x2,2,weight
256569,2,0x2,2,weight
256570,2,0x2,2,weight
256571,2,0x2,2,weight
256572,2,0x2,2,weight
256573,2,0x2,2,weight
256574,2,0x2,2,weight
256575,2,0x2,2,weight
256576,1,0x1,1,weight
256577,1,0x1,1,weight
256578,1,0x1,1,weight
256579,1,0x1,1,weight
256580,1,0x1,1,weight
256581,1,0x1,1,weight
256582,1,0x1,1,weight
256583,1,0x1,1,weight
256584,2,0x2,2,weight
256585,2,0x2,2,weight
256586,2,0x2,2,weight
256587,2,0x2,2,weight
256588,2,0x2,2,weight
256589,2,0x2,2,weight
256590,2,0x2,2,weight
256591,2,0x2,2,weight
256592,1,0x1,1,weight
256593,1,0x1,1,weight
256594,1,0x1,1,weight
256595,1,0x1,1,weight
256596,1,0x1,1,weight
256597,1,0x1,1,weight
256598,1,0x1,1,weight
256599,1,0x1,1,weight
256600,2,0x2,2,weight
256601,2,0x2,2,weight
256602,2,0x2,2,weight
256603,2,0x2,2,weight
256604,2,0x2,2,weight
256605,2,0x2,2,weight
256606,2,0x2,2,weight
256607,2,0x2,2,weight
256608,1,0x1,1,weight
256609,1,0x1,1,weight
256610,1,0x1,1,weight
256611,1,0x1,1,weight
256612,1,0x1,1,weight
256613,1,0x1,1,weight
256614,1,0x1,1,weight
256615,1,0x1,1,weight
256616,2,0x2,2,weight
256617,2,0x2,2,weight
256618,2,0x2,2,weight
256619,2,0x2,2,weight
256620,2,0x2,2,weight
256621,2,0x2,2,weight
256622,2,0x2,2,weight
256623,2,0x2,2,weight
256624,1,0x1,1,weight
256625,1,0x1,1,weight
256626,1,0x1,1,weight
256627,1,0x1,1,weight
256628,1,0x1,1,weight
256629,1,0x1,1,weight
256630,1,0x1,1,weight
256631,1,0x1,1,weight
256632,2,0x2,2,weight
256633,2,0x2,2,weight
256634,2,0x2,2,weight
256635,2,0x2,2,weight
256636,2,0x2,2,weight
256637,2,0x2,2,weight
256638,2,0x2,2,weight
256639,2,0x2,2,weight
256640,1,0x1,1,weight
256641,1,0x1,1,weight
256642,1,0x1,1,weight
256643,1,0x1,1,weight
256644,1,0x1,1,weight
256645,1,0x1,1,weight
256646,1,0x1,1,weight
256647,1,0x1,1,weight
256648,2,0x2,2,weight
256649,2,0x2,2,weight
256650,2,0x2,2,weight
256651,2,0x2,2,weight
256652,2,0x2,2,weight
256653,2,0x2,2,weight
256654,2,0x2,2,weight
256655,2,0x2,2,weight
256656,1,0x1,1,weight
256657,1,0x1,1,weight
256658,1,0x1,1,weight
256659,1,0x1,1,weight
256660,1,0x1,1,weight
256661,1,0x1,1,weight
256662,1,0x1,1,weight
256663,1,0x1,1,weight
256664,2,0x2,2,weight
256665,2,0x2,2,weight
256666,2,0x2,2,weight
256667,2,0x2,2,weight
256668,2,0x2,2,weight
256669,2,0x2,2,weight
256670,2,0x2,2,weight
256671,2,0x2,2,weight
256672,1,0x1,1,weight
256673,1,0x1,1,weight
256674,1,0x1,1,weight
256675,1,0x1,1,weight
256676,1,0x1,1,weight
256677,1,0x1,1,weight
256678,1,0x1,1,weight
256679,1,0x1,1,weight
256680,2,0x2,2,weight
256681,2,0x2,2,weight
256682,2,0x2,2,weight
256683,2,0x2,2,weight
256684,2,0x2,2,weight
256685,2,0x2,2,weight
256686,2,0x2,2,weight
256687,2,0x2,2,weight
256688,1,0x1,1,weight
256689,1,0x1,1,weight
256690,1,0x1,1,weight
256691,1,0x1,1,weight
256692,1,0x1,1,weight
256693,1,0x1,1,weight
256694,1,0x1,1,weight
256695,1,0x1,1,weight
256696,2,0x2,2,weight
256697,2,0x2,2,weight
256698,2,0x2,2,weight
256699,2,0x2,2,weight
256700,2,0x2,2,weight
256701,2,0x2,2,weight
256702,2,0x2,2,weight
256703,2,0x2,2,weight
256704,128,0x80,-128,scale_factor_byte
256705,63,0x3f,63,scale_factor_byte
256706,0,0x0,0,scale_factor_byte
256707,63,0x3f,63,scale_factor_byte
256708,128,0x80,-128,scale_factor_byte
256709,63,0x3f,63,scale_factor_byte
256710,0,0x0,0,scale_factor_byte
256711,63,0x3f,63,scale_factor_byte
256712,128,0x80,-128,scale_factor_byte
256713,63,0x3f,63,scale_factor_byte
256714,0,0x0,0,scale_factor_byte
256715,63,0x3f,63,scale_factor_byte
256716,128,0x80,-128,scale_factor_byte
256717,63,0x3f,63,scale_factor_byte
256718,0,0x0,0,scale_factor_byte
256719,63,0x3f,63,scale_factor_byte
256720,128,0x80,-128,scale_factor_byte
256721,63,0x3f,63,scale_factor_byte
256722,0,0x0,0,scale_factor_byte
256723,63,0x3f,63,scale_factor_byte
256724,128,0x80,-128,scale_factor_byte
256725,63,0x3f,63,scale_factor_byte
256726,0,0x0,0,scale_factor_byte
256727,63,0x3f,63,scale_factor_byte
256728,128,0x80,-128,scale_factor_byte
256729,63,0x3f,63,scale_factor_byte
256730,0,0x0,0,scale_factor_byte
256731,63,0x3f,63,scale_factor_byte
256732,128,0x80,-128,scale_factor_byte
256733,63,0x3f,63,scale_factor_byte
256734,0,0x0,0,scale_factor_byte
256735,63,0x3f,63,scale_factor_byte
256736,128,0x80,-128,scale_factor_byte
256737,63,0x3f,63,scale_factor_byte
256738,0,0x0,0,scale_factor_byte
256739,63,0x3f,63,scale_factor_byte
256740,128,0x80,-128,scale_factor_byte
256741,63,0x3f,63,scale_factor_byte
256742,0,0x0,0,scale_factor_byte
256743,63,0x3f,63,scale_factor_byte
256744,128,0x80,-128,scale_factor_byte
256745,63,0x3f,63,scale_factor_byte
256746,0,0x0,0,scale_factor_byte
256747,63,0x3f,63,scale_factor_byte
256748,128,0x80,-128,scale_factor_byte
256749,63,0x3f,63,scale_factor_byte
256750,0,0x0,0,scale_factor_byte
256751,63,0x3f,63,scale_factor_byte
256752,128,0x80,-128,scale_factor_byte
256753,63,0x3f,63,scale_factor_byte
256754,0,0x0,0,scale_factor_byte
256755,63,0x3f,63,scale_factor_byte
256756,128,0x80,-128,scale_factor_byte
256757,63,0x3f,63,scale_factor_byte
256758,0,0x0,0,scale_factor_byte
256759,63,0x3f,63,scale_factor_byte
256760,128,0x80,-128,scale_factor_byte
256761,63,0x3f,63,scale_factor_byte
256762,0,0x0,0,scale_factor_byte
256763,63,0x3f,63,scale_factor_byte
256764,128,0x80,-128,scale_factor_byte
256765,63,0x3f,63,scale_factor_byte
256766,0,0x0,0,scale_factor_byte
256767,63,0x3f,63,scale_factor_byte
256768,1,0x1,1,weight
256769,1,0x1,1,weight
256770,1,0x1,1,weight
256771,1,0x1,1,weight
256772,1,0x1,1,weight
256773,1,0x1,1,weight
256774,1,0x1,1,weight
256775,1,0x1,1,weight
256776,2,0x2,2,weight
256777,2,0x2,2,weight
256778,2,0x2,2,weight
256779,2,0x2,2,weight
256780,2,0x2,2,weight
256781,2,0x2,2,weight
256782,2,0x2,2,weight
256783,2,0x2,2,weight
256784,1,0x1,1,weight
256785,1,0x1,1,weight
256786,1,0x1,1,weight
256787,1,0x1,1,weight
256788,1,0x1,1,weight
256789,1,0x1,1,weight
256790,1,0x1,1,weight
256791,1,0x1,1,weight
256792,2,0x2,2,weight
256793,2,0x2,2,weight
256794,2,0x2,2,weight
256795,2,0x2,2,weight
256796,2,0x2,2,weight
256797,2,0x2,2,weight
256798,2,0x2,2,weight
256799,2,0x2,2,weight
256800,1,0x1,1,weight
256801,1,0x1,1,weight
256802,1,0x1,1,weight
256803,1,0x1,1,weight
256804,1,0x1,1,weight
256805,1,0x1,1,weight
256806,1,0x1,1,weight
256807,1,0x1,1,weight
256808,2,0x2,2,weight
256809,2,0x2,2,weight
256810,2,0x2,2,weight
256811,2,0x2,2,weight
256812,2,0x2,2,weight
256813,2,0x2,2,weight
256814,2,0x2,2,weight
256815,2,0x2,2,weight
256816,1,0x1,1,weight
256817,1,0x1,1,weight
256818,1,0x1,1,weight
256819,1,0x1,1,weight
256820,1,0x1,1,weight
256821,1,0x1,1,weight
256822,1,0x1,1,weight
256823,1,0x1,1,weight
256824,2,0x2,2,weight
256825,2,0x2,2,weight
256826,2,0x2,2,weight
256827,2,0x2,2,weight
256828,2,0x2,2,weight
256829,2,0x2,2,weight
256830,2,0x2,2,weight
256831,2,0x2,2,weight
256832,1,0x1,1,weight
256833,1,0x1,1,weight
256834,1,0x1,1,weight
256835,1,0x1,1,weight
256836,1,0x1,1,weight
256837,1,0x1,1,weight
256838,1,0x1,1,weight
256839,1,0x1,1,weight
256840,2,0x2,2,weight
256841,2,0x2,2,weight
256842,2,0x2,2,weight
256843,2,0x2,2,weight
256844,2,0x2,2,weight
256845,2,0x2,2,weight
256846,2,0x2,2,weight
256847,2,0x2,2,weight
256848,1,0x1,1,weight
256849,1,0x1,1,weight
256850,1,0x1,1,weight
256851,1,0x1,1,weight
256852,1,0x1,1,weight
256853,1,0x1,1,weight
256854,1,0x1,1,weight
256855,1,0x1,1,weight
256856,2,0x2,2,weight
256857,2,0x2,2,weight
256858,2,0x2,2,weight
256859,2,0x2,2,weight
256860,2,0x2,2,weight
256861,2,0x2,2,weight
256862,2,0x2,2,weight
256863,2,0x2,2,weight
256864,1,0x1,1,weight
256865,1,0x1,1,weight
256866,1,0x1,1,weight
256867,1,0x1,1,weight
256868,1,0x1,1,weight
256869,1,0x1,1,weight
256870,1,0x1,1,weight
256871,1,0x1,1,weight
256872,2,0x2,2,weight
256873,2,0x2,2,weight
256874,2,0x2,2,weight
256875,2,0x2,2,weight
256876,2,0x2,2,weight
256877,2,0x2,2,weight
256878,2,0x2,2,weight
256879,2,0x2,2,weight
256880,1,0x1,1,weight
256881,1,0x1,1,weight
256882,1,0x1,1,weight
256883,1,0x1,1,weight
256884,1,0x1,1,weight
256885,1,0x1,1,weight
256886,1,0x1,1,weight
256887,1,0x1,1,weight
256888,2,0x2,2,weight
256889,2,0x2,2,weight
256890,2,0x2,2,weight
256891,2,0x2,2,weight
256892,2,0x2,2,weight
256893,2,0x2,2,weight
256894,2,0x2,2,weight
256895,2,0x2,2,weight
256896,1,0x1,1,weight
256897,1,0x1,1,weight
256898,1,0x1,1,weight
256899,1,0x1,1,weight
256900,1,0x1,1,weight
256901,1,0x1,1,weight
256902,1,0x1,1,weight
256903,1,0x1,1,weight
256904,2,0x2,2,weight
256905,2,0x2,2,weight
256906,2,0x2,2,weight
256907,2,0x2,2,weight
256908,2,0x2,2,weight
256909,2,0x2,2,weight
256910,2,0x2,2,weight
256911,2,0x2,2,weight
256912,1,0x1,1,weight
256913,1,0x1,1,weight
256914,1,0x1,1,weight
256915,1,0x1,1,weight
256916,1,0x1,1,weight
256917,1,0x1,1,weight
256918,1,0x1,1,weight
256919,1,0x1,1,weight
256920,2,0x2,2,weight
256921,2,0x2,2,weight
256922,2,0x2,2,weight
256923,2,0x2,2,weight
256924,2,0x2,2,weight
256925,2,0x2,2,weight
256926,2,0x2,2,weight
256927,2,0x2,2,weight
256928,1,0x1,1,weight
256929,1,0x1,1,weight
256930,1,0x1,1,weight
256931,1,0x1,1,weight
256932,1,0x1,1,weight
256933,1,0x1,1,weight
256934,1,0x1,1,weight
256935,1,0x1,1,weight
256936,2,0x2,2,weight
256937,2,0x2,2,weight
256938,2,0x2,2,weight
256939,2,0x2,2,weight
256940,2,0x2,2,weight
256941,2,0x2,2,weight
256942,2,0x2,2,weight
256943,2,0x2,2,weight
256944,1,0x1,1,weight
256945,1,0x1,1,weight
256946,1,0x1,1,weight
256947,1,0x1,1,weight
256948,1,0x1,1,weight
256949,1,0x1,1,weight
256950,1,0x1,1,weight
256951,1,0x1,1,weight
256952,2,0x2,2,weight
256953,2,0x2,2,weight
256954,2,0x2,2,weight
256955,2,0x2,2,weight
256956,2,0x2,2,weight
256957,2,0x2,2,weight
256958,2,0x2,2,weight
256959,2,0x2,2,weight
256960,1,0x1,1,weight
256961,1,0x1,1,weight
256962,1,0x1,1,weight
256963,1,0x1,1,weight
256964,1,0x1,1,weight
256965,1,0x1,1,weight
256966,1,0x1,1,weight
256967,1,0x1,1,weight
256968,2,0x2,2,weight
256969,2,0x2,2,weight
256970,2,0x2,2,weight
256971,2,0x2,2,weight
256972,2,0x2,2,weight
256973,2,0x2,2,weight
256974,2,0x2,2,weight
256975,2,0x2,2,weight
256976,1,0x1,1,weight
256977,1,0x1,1,weight
256978,1,0x1,1,weight
256979,1,0x1,1,weight
256980,1,0x1,1,weight
256981,1,0x1,1,weight
256982,1,0x1,1,weight
256983,1,0x1,1,weight
256984,2,0x2,2,weight
256985,2,0x2,2,weight
256986,2,0x2,2,weight
256987,2,0x2,2,weight
256988,2,0x2,2,weight
256989,2,0x2,2,weight
256990,2,0x2,2,weight
256991,2,0x2,2,weight
256992,1,0x1,1,weight
256993,1,0x1,1,weight
256994,1,0x1,1,weight
256995,1,0x1,1,weight
256996,1,0x1,1,weight
256997,1,0x1,1,weight
256998,1,0x1,1,weight
256999,1,0x1,1,weight
257000,2,0x2,2,weight
257001,2,0x2,2,weight
257002,2,0x2,2,weight
257003,2,0x2,2,weight
257004,2,0x2,2,weight
257005,2,0x2,2,weight
257006,2,0x2,2,weight
257007,2,0x2,2,weight
257008,1,0x1,1,weight
257009,1,0x1,1,weight
257010,1,0x1,1,weight
257011,1,0x1,1,weight
257012,1,0x1,1,weight
257013,1,0x1,1,weight
257014,1,0x1,1,weight
257015,1,0x1,1,weight
257016,2,0x2,2,weight
257017,2,0x2,2,weight
257018,2,0x2,2,weight
257019,2,0x2,2,weight
257020,2,0x2,2,weight
257021,2,0x2,2,weight
257022,2,0x2,2,weight
257023,2,0x2,2,weight
257024,1,0x1,1,weight
257025,1,0x1,1,weight
257026,1,0x1,1,weight
257027,1,0x1,1,weight
257028,1,0x1,1,weight
257029,1,0x1,1,weight
257030,1,0x1,1,weight
257031,1,0x1,1,weight
257032,2,0x2,2,weight
257033,2,0x2,2,weight
257034,2,0x2,2,weight
257035,2,0x2,2,weight
257036,2,0x2,2,weight
257037,2,0x2,2,weight
257038,2,0x2,2,weight
257039,2,0x2,2,weight
257040,1,0x1,1,weight
257041,1,0x1,1,weight
257042,1,0x1,1,weight
257043,1,0x1,1,weight
257044,1,0x1,1,weight
257045,1,0x1,1,weight
257046,1,0x1,1,weight
257047,1,0x1,1,weight
257048,2,0x2,2,weight
257049,2,0x2,2,weight
257050,2,0x2,2,weight
257051,2,0x2,2,weight
257052,2,0x2,2,weight
257053,2,0x2,2,weight
257054,2,0x2,2,weight
257055,2,0x2,2,weight
257056,1,0x1,1,weight
257057,1,0x1,1,weight
257058,1,0x1,1,weight
257059,1,0x1,1,weight
257060,1,0x1,1,weight
257061,1,0x1,1,weight
257062,1,0x1,1,weight
257063,1,0x1,1,weight
257064,2,0x2,2,weight
257065,2,0x2,2,weight
257066,2,0x2,2,weight
257067,2,0x2,2,weight
257068,2,0x2,2,weight
257069,2,0x2,2,weight
257070,2,0x2,2,weight
257071,2,0x2,2,weight
257072,1,0x1,1,weight
257073,1,0x1,1,weight
257074,1,0x1,1,weight
257075,1,0x1,1,weight
257076,1,0x1,1,weight
257077,1,0x1,1,weight
257078,1,0x1,1,weight
257079,1,0x1,1,weight
257080,2,0x2,2,weight
257081,2,0x2,2,weight
257082,2,0x2,2,weight
257083,2,0x2,2,weight
257084,2,0x2,2,weight
257085,2,0x2,2,weight
257086,2,0x2,2,weight
257087,2,0x2,2,weight
257088,1,0x1,1,weight
257089,1,0x1,1,weight
257090,1,0x1,1,weight
257091,1,0x1,1,weight
257092,1,0x1,1,weight
257093,1,0x1,1,weight
257094,1,0x1,1,weight
257095,1,0x1,1,weight
257096,2,0x2,2,weight
257097,2,0x2,2,weight
257098,2,0x2,2,weight
257099,2,0x2,2,weight
257100,2,0x2,2,weight
257101,2,0x2,2,weight
257102,2,0x2,2,weight
257103,2,0x2,2,weight
257104,1,0x1,1,weight
257105,1,0x1,1,weight
257106,1,0x1,1,weight
257107,1,0x1,1,weight
257108,1,0x1,1,weight
257109,1,0x1,1,weight
257110,1,0x1,1,weight
257111,1,0x1,1,weight
257112,2,0x2,2,weight
257113,2,0x2,2,weight
257114,2,0x2,2,weight
257115,2,0x2,2,weight
257116,2,0x2,2,weight
257117,2,0x2,2,weight
257118,2,0x2,2,weight
257119,2,0x2,2,weight
257120,1,0x1,1,weight
257121,1,0x1,1,weight
257122,1,0x1,1,weight
257123,1,0x1,1,weight
257124,1,0x1,1,weight
257125,1,0x1,1,weight
257126,1,0x1,1,weight
257127,1,0x1,1,weight
257128,2,0x2,2,weight
257129,2,0x2,2,weight
257130,2,0x2,2,weight
257131,2,0x2,2,weight
257132,2,0x2,2,weight
257133,2,0x2,2,weight
257134,2,0x2,2,weight
257135,2,0x2,2,weight
257136,1,0x1,1,weight
257137,1,0x1,1,weight
257138,1,0x1,1,weight
257139,1,0x1,1,weight
257140,1,0x1,1,weight
257141,1,0x1,1,weight
257142,1,0x1,1,weight
257143,1,0x1,1,weight
257144,2,0x2,2,weight
257145,2,0x2,2,weight
257146,2,0x2,2,weight
257147,2,0x2,2,weight
257148,2,0x2,2,weight
257149,2,0x2,2,weight
257150,2,0x2,2,weight
257151,2,0x2,2,weight
257152,1,0x1,1,weight
257153,1,0x1,1,weight
257154,1,0x1,1,weight
257155,1,0x1,1,weight
257156,1,0x1,1,weight
257157,1,0x1,1,weight
257158,1,0x1,1,weight
257159,1,0x1,1,weight
257160,2,0x2,2,weight
257161,2,0x2,2,weight
257162,2,0x2,2,weight
257163,2,0x2,2,weight
257164,2,0x2,2,weight
257165,2,0x2,2,weight
257166,2,0x2,2,weight
257167,2,0x2,2,weight
257168,1,0x1,1,weight
257169,1,0x1,1,weight
257170,1,0x1,1,weight
257171,1,0x1,1,weight
257172,1,0x1,1,weight
257173,1,0x1,1,weight
257174,1,0x1,1,weight
257175,1,0x1,1,weight
257176,2,0x2,2,weight
257177,2,0x2,2,weight
257178,2,0x2,2,weight
257179,2,0x2,2,weight
257180,2,0x2,2,weight
257181,2,0x2,2,weight
257182,2,0x2,2,weight
257183,2,0x2,2,weight
257184,1,0x1,1,weight
257185,1,0x1,1,weight
257186,1,0x1,1,weight
257187,1,0x1,1,weight
257188,1,0x1,1,weight
257189,1,0x1,1,weight
257190,1,0x1,1,weight
257191,1,0x1,1,weight
257192,2,0x2,2,weight
257193,2,0x2,2,weight
257194,2,0x2,2,weight
257195,2,0x2,2,weight
257196,2,0x2,2,weight
257197,2,0x2,2,weight
257198,2,0x2,2,weight
257199,2,0x2,2,weight
257200,1,0x1,1,weight
257201,1,0x1,1,weight
257202,1,0x1,1,weight
257203,1,0x1,1,weight
257204,1,0x1,1,weight
257205,1,0x1,1,weight
257206,1,0x1,1,weight
257207,1,0x1,1,weight
257208,2,0x2,2,weight
257209,2,0x2,2,weight
257210,2,0x2,2,weight
257211,2,0x2,2,weight
257212,2,0x2,2,weight
257213,2,0x2,2,weight
257214,2,0x2,2,weight
257215,2,0x2,2,weight
257216,1,0x1,1,weight
257217,1,0x1,1,weight
257218,1,0x1,1,weight
257219,1,0x1,1,weight
257220,1,0x1,1,weight
257221,1,0x1,1,weight
257222,1,0x1,1,weight
257223,1,0x1,1,weight
257224,2,0x2,2,weight
257225,2,0x2,2,weight
257226,2,0x2,2,weight
257227,2,0x2,2,weight
257228,2,0x2,2,weight
257229,2,0x2,2,weight
257230,2,0x2,2,weight
257231,2,0x2,2,weight
257232,1,0x1,1,weight
257233,1,0x1,1,weight
257234,1,0x1,1,weight
257235,1,0x1,1,weight
257236,1,0x1,1,weight
257237,1,0x1,1,weight
257238,1,0x1,1,weight
257239,1,0x1,1,weight
257240,2,0x2,2,weight
257241,2,0x2,2,weight
257242,2,0x2,2,weight
257243,2,0x2,2,weight
257244,2,0x2,2,weight
257245,2,0x2,2,weight
257246,2,0x2,2,weight
257247,2,0x2,2,weight
257248,1,0x1,1,weight
257249,1,0x1,1,weight
257250,1,0x1,1,weight
257251,1,0x1,1,weight
257252,1,0x1,1,weight
257253,1,0x1,1,weight
257254,1,0x1,1,weight
257255,1,0x1,1,weight
257256,2,0x2,2,weight
257257,2,0x2,2,weight
257258,2,0x2,2,weight
257259,2,0x2,2,weight
257260,2,0x2,2,weight
257261,2,0x2,2,weight
257262,2,0x2,2,weight
257263,2,0x2,2,weight
257264,1,0x1,1,weight
257265,1,0x1,1,weight
257266,1,0x1,1,weight
257267,1,0x1,1,weight
257268,1,0x1,1,weight
257269,1,0x1,1,weight
257270,1,0x1,1,weight
257271,1,0x1,1,weight
257272,2,0x2,2,weight
257273,2,0x2,2,weight
257274,2,0x2,2,weight
257275,2,0x2,2,weight
257276,2,0x2,2,weight
257277,2,0x2,2,weight
257278,2,0x2,2,weight
257279,2,0x2,2,weight
257280,1,0x1,1,weight
257281,1,0x1,1,weight
257282,1,0x1,1,weight
257283,1,0x1,1,weight
257284,1,0x1,1,weight
257285,1,0x1,1,weight
257286,1,0x1,1,weight
257287,1,0x1,1,weight
257288,2,0x2,2,weight
257289,2,0x2,2,weight
257290,2,0x2,2,weight
257291,2,0x2,2,weight
257292,2,0x2,2,weight
257293,2,0x2,2,weight
257294,2,0x2,2,weight
257295,2,0x2,2,weight
257296,1,0x1,1,weight
257297,1,0x1,1,weight
257298,1,0x1,1,weight
257299,1,0x1,1,weight
257300,1,0x1,1,weight
257301,1,0x1,1,weight
257302,1,0x1,1,weight
257303,1,0x1,1,weight
257304,2,0x2,2,weight
257305,2,0x2,2,weight
257306,2,0x2,2,weight
257307,2,0x2,2,weight
257308,2,0x2,2,weight
257309,2,0x2,2,weight
257310,2,0x2,2,weight
257311,2,0x2,2,weight
257312,1,0x1,1,weight
257313,1,0x1,1,weight
257314,1,0x1,1,weight
257315,1,0x1,1,weight
257316,1,0x1,1,weight
257317,1,0x1,1,weight
257318,1,0x1,1,weight
257319,1,0x1,1,weight
257320,2,0x2,2,weight
257321,2,0x2,2,weight
257322,2,0x2,2,weight
257323,2,0x2,2,weight
257324,2,0x2,2,weight
257325,2,0x2,2,weight
257326,2,0x2,2,weight
257327,2,0x2,2,weight
257328,1,0x1,1,weight
257329,1,0x1,1,weight
257330,1,0x1,1,weight
257331,1,0x1,1,weight
257332,1,0x1,1,weight
257333,1,0x1,1,weight
257334,1,0x1,1,weight
257335,1,0x1,1,weight
257336,2,0x2,2,weight
257337,2,0x2,2,weight
257338,2,0x2,2,weight
257339,2,0x2,2,weight
257340,2,0x2,2,weight
257341,2,0x2,2,weight
257342,2,0x2,2,weight
257343,2,0x2,2,weight
257344,1,0x1,1,weight
257345,1,0x1,1,weight
257346,1,0x1,1,weight
257347,1,0x1,1,weight
257348,1,0x1,1,weight
257349,1,0x1,1,weight
257350,1,0x1,1,weight
257351,1,0x1,1,weight
257352,2,0x2,2,weight
257353,2,0x2,2,weight
257354,2,0x2,2,weight
257355,2,0x2,2,weight
257356,2,0x2,2,weight
257357,2,0x2,2,weight
257358,2,0x2,2,weight
257359,2,0x2,2,weight
257360,1,0x1,1,weight
257361,1,0x1,1,weight
257362,1,0x1,1,weight
257363,1,0x1,1,weight
257364,1,0x1,1,weight
257365,1,0x1,1,weight
257366,1,0x1,1,weight
257367,1,0x1,1,weight
257368,2,0x2,2,weight
257369,2,0x2,2,weight
257370,2,0x2,2,weight
257371,2,0x2,2,weight
257372,2,0x2,2,weight
257373,2,0x2,2,weight
257374,2,0x2,2,weight
257375,2,0x2,2,weight
257376,1,0x1,1,weight
257377,1,0x1,1,weight
257378,1,0x1,1,weight
257379,1,0x1,1,weight
257380,1,0x1,1,weight
257381,1,0x1,1,weight
257382,1,0x1,1,weight
257383,1,0x1,1,weight
257384,2,0x2,2,weight
257385,2,0x2,2,weight
257386,2,0x2,2,weight
257387,2,0x2,2,weight
257388,2,0x2,2,weight
257389,2,0x2,2,weight
257390,2,0x2,2,weight
257391,2,0x2,2,weight
257392,1,0x1,1,weight
257393,1,0x1,1,weight
257394,1,0x1,1,weight
257395,1,0x1,1,weight
257396,1,0x1,1,weight
257397,1,0x1,1,weight
257398,1,0x1,1,weight
257399,1,0x1,1,weight
257400,2,0x2,2,weight
257401,2,0x2,2,weight
257402,2,0x2,2,weight
257403,2,0x2,2,weight
257404,2,0x2,2,weight
257405,2,0x2,2,weight
257406,2,0x2,2,weight
257407,2,0x2,2,weight
257408,1,0x1,1,weight
257409,1,0x1,1,weight
257410,1,0x1,1,weight
257411,1,0x1,1,weight
257412,1,0x1,1,weight
257413,1,0x1,1,weight
257414,1,0x1,1,weight
257415,1,0x1,1,weight
257416,2,0x2,2,weight
257417,2,0x2,2,weight
257418,2,0x2,2,weight
257419,2,0x2,2,weight
257420,2,0x2,2,weight
257421,2,0x2,2,weight
257422,2,0x2,2,weight
257423,2,0x2,2,weight
257424,1,0x1,1,weight
257425,1,0x1,1,weight
257426,1,0x1,1,weight
257427,1,0x1,1,weight
257428,1,0x1,1,weight
257429,1,0x1,1,weight
257430,1,0x1,1,weight
257431,1,0x1,1,weight
257432,2,0x2,2,weight
257433,2,0x2,2,weight
257434,2,0x2,2,weight
257435,2,0x2,2,weight
257436,2,0x2,2,weight
257437,2,0x2,2,weight
257438,2,0x2,2,weight
257439,2,0x2,2,weight
257440,1,0x1,1,weight
257441,1,0x1,1,weight
257442,1,0x1,1,weight
257443,1,0x1,1,weight
257444,1,0x1,1,weight
257445,1,0x1,1,weight
257446,1,0x1,1,weight
257447,1,0x1,1,weight
257448,2,0x2,2,weight
257449,2,0x2,2,weight
257450,2,0x2,2,weight
257451,2,0x2,2,weight
257452,2,0x2,2,weight
257453,2,0x2,2,weight
257454,2,0x2,2,weight
257455,2,0x2,2,weight
257456,1,0x1,1,weight
